sensor1,sensor2,sensor3,sensor4,labels
496,471,467,493,walk
493,466,465,500,walk
491,464,500,498,walk
489,483,509,482,walk
487,492,508,470,walk
487,499,505,462,walk
486,504,502,456,walk
485,506,499,451,walk
485,510,487,449,walk
505,510,478,446,walk
511,497,474,452,walk
510,488,470,476,walk
507,480,467,488,walk
500,474,464,493,walk
495,469,462,501,walk
492,465,463,504,walk
490,463,511,499,walk
488,492,511,484,walk
488,502,508,472,walk
487,504,504,465,walk
486,505,501,458,walk
485,508,491,454,walk
487,509,482,451,walk
508,504,476,450,walk
509,495,472,459,walk
508,486,469,469,walk
505,479,466,481,walk
499,473,463,490,walk
494,468,461,496,walk
492,464,461,499,walk
490,461,505,498,walk
489,487,509,482,walk
488,492,508,471,walk
486,496,506,462,walk
486,502,505,457,walk
485,505,503,451,walk
484,509,492,449,walk
506,509,484,447,walk
510,498,478,454,walk
510,488,473,464,walk
508,480,470,475,walk
505,474,466,485,walk
498,469,463,489,walk
495,465,463,497,walk
492,463,502,496,walk
490,483,510,480,walk
489,496,509,469,walk
487,501,507,461,walk
486,505,505,455,walk
486,506,502,450,walk
485,511,491,448,walk
500,511,483,447,walk
502,499,477,449,walk
501,489,472,466,walk
497,481,470,480,walk
491,475,466,484,walk
488,470,463,493,walk
487,466,462,499,walk
486,463,496,497,walk
485,481,508,485,walk
485,497,507,474,walk
484,504,507,465,walk
483,504,505,458,walk
484,507,502,453,walk
482,509,491,449,walk
498,510,482,447,walk
509,502,477,449,walk
509,494,473,451,walk
508,485,469,469,walk
503,479,466,482,walk
497,473,464,491,walk
492,468,461,497,walk
491,464,460,499,walk
488,461,504,496,walk
488,492,509,480,walk
487,502,508,469,walk
485,503,505,461,walk
485,506,503,456,walk
484,507,493,450,walk
484,509,482,448,walk
505,509,477,446,walk
509,498,473,447,walk
509,489,469,463,walk
503,482,466,475,walk
497,477,463,484,walk
492,470,461,492,walk
490,465,459,500,walk
488,463,480,499,walk
487,462,509,489,walk
486,493,509,478,walk
485,501,508,467,walk
485,504,506,461,walk
485,505,504,453,walk
483,507,498,451,walk
486,509,486,447,walk
510,505,480,446,walk
510,495,474,454,walk
510,487,472,476,walk
502,479,468,487,walk
495,473,467,493,walk
492,469,462,501,walk
490,465,461,501,walk
488,462,506,499,walk
487,493,509,483,walk
486,499,508,471,walk
485,503,508,463,walk
485,503,505,456,walk
484,506,502,452,walk
485,509,490,449,walk
506,506,482,447,walk
509,495,476,458,walk
509,487,472,475,walk
505,479,469,484,walk
498,473,466,490,walk
493,467,462,497,walk
491,464,463,499,walk
489,463,509,496,walk
488,481,512,481,walk
486,493,509,470,walk
486,500,507,462,walk
485,504,504,456,walk
484,506,498,452,walk
485,509,487,449,walk
508,505,480,446,walk
509,495,475,458,walk
508,486,472,474,walk
501,478,469,481,walk
494,472,466,487,walk
491,467,462,494,walk
489,463,463,497,walk
488,462,506,493,walk
487,490,507,479,walk
486,500,509,468,walk
485,503,506,460,walk
484,504,504,454,walk
484,506,498,450,walk
487,510,486,448,walk
506,504,479,448,walk
508,495,474,450,walk
508,485,470,469,walk
503,479,467,479,walk
496,473,464,486,walk
491,468,462,494,walk
490,464,461,498,walk
488,461,507,493,walk
487,485,511,478,walk
486,496,508,468,walk
485,501,507,460,walk
485,504,504,453,walk
484,507,498,450,walk
492,508,487,447,walk
508,503,479,447,walk
509,493,475,448,walk
509,484,471,454,walk
508,477,468,470,walk
504,471,466,487,walk
496,467,463,500,walk
494,463,489,499,walk
491,475,508,489,walk
489,497,510,476,walk
487,500,508,465,walk
487,502,505,458,walk
485,505,501,452,walk
485,509,491,450,walk
500,507,482,448,walk
509,499,476,448,walk
508,489,473,447,walk
507,482,469,458,walk
502,475,466,471,walk
497,469,463,483,walk
492,464,462,496,walk
491,462,496,497,walk
489,487,508,485,walk
487,497,508,474,walk
486,500,507,464,walk
485,502,506,457,walk
485,505,504,451,walk
484,508,497,449,walk
498,509,487,447,walk
509,501,479,450,walk
509,490,474,444,walk
507,482,471,443,walk
503,476,467,464,walk
498,470,465,489,walk
493,466,462,497,walk
490,463,499,500,walk
489,485,510,485,walk
487,494,509,472,walk
487,498,507,462,walk
486,503,506,456,walk
485,505,502,451,walk
484,508,490,448,walk
507,508,481,447,walk
509,495,476,449,walk
508,486,472,449,walk
506,479,469,470,walk
504,472,465,484,walk
498,467,463,494,walk
493,463,464,497,walk
491,462,506,495,walk
489,498,507,478,walk
487,501,505,467,walk
486,504,503,460,walk
485,506,502,453,walk
484,507,493,449,walk
494,510,483,447,walk
507,503,477,446,walk
508,493,472,447,walk
507,484,468,457,walk
507,477,465,472,walk
505,472,462,490,walk
498,467,460,497,walk
497,473,471,506,run
495,467,474,489,run
490,464,496,475,run
488,503,515,464,run
488,513,507,458,run
486,505,496,453,run
501,492,484,448,run
510,483,478,489,run
499,476,474,505,run
496,471,474,490,run
492,465,497,475,run
490,506,510,465,run
488,515,502,458,run
487,506,491,453,run
505,493,480,448,run
511,483,475,490,run
499,477,471,512,run
494,472,472,497,run
492,466,472,481,run
489,502,520,469,run
488,514,513,461,run
486,504,502,455,run
487,494,490,451,run
509,483,482,488,run
498,477,479,504,run
493,472,477,492,run
491,467,474,482,run
488,496,509,469,run
487,511,510,461,run
486,511,498,455,run
485,498,486,451,run
510,487,478,457,run
501,479,474,497,run
495,473,473,497,run
492,468,470,480,run
488,489,500,467,run
487,510,490,459,run
486,512,485,453,run
486,499,487,450,run
512,488,479,469,run
502,479,475,502,run
496,474,472,508,run
492,466,476,487,run
489,468,507,474,run
488,510,511,464,run
487,514,501,458,run
485,501,487,452,run
509,490,478,450,run
507,481,473,497,run
496,475,471,507,run
493,470,467,487,run
490,466,502,473,run
488,508,507,464,run
486,514,499,457,run
485,502,486,452,run
506,492,477,450,run
503,483,472,497,run
495,476,469,506,run
491,471,470,488,run
489,467,505,473,run
487,510,511,463,run
486,519,501,456,run
485,501,488,452,run
510,491,479,449,run
511,481,475,493,run
499,475,470,498,run
494,470,469,484,run
491,465,506,473,run
489,511,513,462,run
487,515,506,455,run
486,504,492,451,run
511,494,482,447,run
511,484,477,489,run
498,477,475,505,run
495,473,474,493,run
491,467,472,479,run
488,501,507,467,run
487,513,503,459,run
486,507,491,454,run
486,496,480,450,run
512,486,475,489,run
499,479,470,507,run
495,473,468,495,run
491,468,472,482,run
489,503,506,470,run
488,512,501,463,run
486,506,490,456,run
490,494,479,451,run
511,485,473,490,run
499,477,469,504,run
495,472,469,491,run
491,466,467,478,run
489,502,509,466,run
488,513,503,460,run
486,505,491,454,run
486,494,480,449,run
512,484,474,486,run
499,477,471,504,run
495,472,469,493,run
492,466,464,480,run
489,502,508,467,run
488,513,501,460,run
487,506,489,454,run
498,495,479,450,run
511,485,473,493,run
498,479,470,509,run
495,472,467,492,run
492,466,471,479,run
489,503,509,468,run
488,512,504,460,run
486,504,491,453,run
486,494,481,451,run
510,485,475,491,run
499,477,471,506,run
494,472,468,495,run
491,467,464,483,run
489,497,512,470,run
487,510,505,462,run
486,506,495,456,run
485,497,483,452,run
512,486,476,453,run
504,478,472,502,run
496,473,469,508,run
493,468,468,489,run
490,465,505,474,run
488,506,511,464,run
486,512,503,458,run
486,500,490,453,run
496,490,481,450,run
509,480,475,488,run
500,474,471,507,run
496,470,469,495,run
492,465,469,480,run
489,503,508,468,run
488,513,503,461,run
486,505,491,455,run
486,495,480,452,run
510,485,474,488,run
499,477,470,505,run
495,473,470,495,run
492,467,466,483,run
489,498,509,470,run
487,510,504,461,run
486,506,493,455,run
485,497,481,452,run
512,486,475,453,run
505,479,470,501,run
496,474,468,508,run
493,469,466,487,run
490,464,499,473,run
487,509,506,464,run
486,514,496,458,run
485,503,482,453,run
487,493,475,450,run
511,484,471,494,run
499,477,467,509,run
495,473,464,492,run
491,466,462,483,run
489,498,505,470,run
488,511,500,463,run
486,509,490,457,run
484,498,480,452,run
509,488,473,451,run
511,480,469,499,run
499,474,465,509,run
495,470,466,494,run
491,465,466,480,run
489,505,506,468,run
487,515,501,460,run
486,507,490,455,run
485,496,480,452,run
513,486,474,460,run
505,479,470,501,run
498,476,468,504,run
494,469,464,486,run
490,489,501,472,run
488,510,503,464,run
486,515,490,458,run
486,503,479,454,run
507,492,473,451,run
512,484,469,500,run
499,478,465,509,run
495,472,463,492,run
491,467,494,478,run
488,507,511,467,run
488,513,501,461,run
486,506,489,455,run
485,496,479,451,run
513,486,475,488,run
501,479,470,504,run
496,474,469,509,run
491,469,465,484,run
489,496,507,470,run
487,509,506,462,run
486,511,493,457,run
485,499,483,453,run
506,490,475,451,run
508,482,471,501,run
497,476,467,505,run
493,470,465,493,run
489,465,465,480,run
488,504,513,468,run
486,509,504,462,run
485,501,494,456,run
484,495,483,452,run
509,484,476,459,run
500,476,472,494,run
495,471,470,507,run
491,468,467,489,run
488,464,500,477,run
486,505,510,466,run
485,513,500,460,run
484,505,488,455,run
484,494,480,451,run
509,485,474,490,run
497,477,471,504,run
493,473,468,505,run
489,469,469,486,run
487,466,511,474,run
485,510,510,465,run
484,512,499,458,run
483,503,486,454,run
504,491,478,451,run
507,482,474,499,run
496,476,470,510,run
492,472,469,497,run
489,467,466,482,run
486,505,506,471,run
485,514,499,463,run
484,509,489,457,run
483,500,479,452,run
508,490,473,467,run
504,481,470,503,run
496,476,467,504,run
491,471,464,489,run
489,493,502,475,run
486,510,501,466,run
485,511,489,459,run
484,499,479,454,run
503,488,473,451,run
508,480,469,498,run
497,474,464,507,run
493,469,465,494,run
490,464,463,480,run
487,507,509,467,run
485,513,505,461,run
484,514,493,456,run
483,498,483,452,run
507,487,476,478,run
499,478,472,503,run
493,473,470,510,run
490,468,467,492,run
487,464,494,478,run
486,507,509,469,run
484,513,497,462,run
483,507,487,456,run
482,496,478,453,run
511,487,472,494,run
501,479,469,502,run
495,474,466,506,run
491,468,464,487,run
489,467,503,474,run
486,513,509,464,run
485,518,497,458,run
484,504,486,454,run
483,494,478,451,run
512,484,473,485,run
501,477,469,503,run
495,472,467,507,run
491,467,464,486,run
488,463,502,474,run
486,508,511,465,run
485,516,501,461,run
484,504,488,454,run
485,494,480,451,run
507,484,475,494,run
496,477,471,504,run
491,473,469,502,run
489,467,465,485,run
486,493,509,472,run
485,509,502,463,run
484,512,493,458,run
482,500,482,453,run
488,490,475,451,run
506,481,470,497,run
493,475,467,508,run
491,471,465,497,run
488,465,462,484,run
485,464,506,471,run
484,507,505,463,run
483,513,495,458,run
482,503,484,454,run
481,493,477,451,run
509,483,472,492,run
500,476,468,503,run
494,472,466,506,run
491,467,465,487,run
488,465,498,475,run
485,508,502,466,run
485,512,490,462,run
483,505,480,454,run
483,493,473,451,run
507,484,468,487,run
498,478,465,504,run
493,472,463,512,run
490,466,461,491,run
486,470,502,476,run
485,510,504,466,run
483,515,493,462,run
482,503,481,455,run
486,492,475,451,run
509,483,470,496,run
498,476,466,508,run
493,472,465,495,run
491,466,461,484,run
488,497,510,471,run
486,511,508,463,run
485,513,495,458,run
483,499,484,454,run
508,488,477,453,run
504,479,472,501,run
495,473,470,507,run
492,469,466,494,run
488,464,466,480,run
486,507,511,468,run
485,513,507,462,run
484,516,495,457,run
482,503,483,453,run
505,493,477,451,run
509,484,472,497,run
497,479,469,506,run
493,473,467,495,run
489,468,467,481,run
487,502,506,469,run
485,512,504,462,run
484,513,492,457,run
483,501,481,453,run
508,490,475,451,run
507,482,471,500,run
496,476,466,512,run
492,471,466,497,run
489,466,463,483,run
487,503,506,471,run
485,510,504,463,run
484,510,491,457,run
482,498,481,453,run
507,488,474,452,run
507,479,470,501,run
496,474,466,509,run
492,468,465,494,run
489,464,463,479,run
486,505,511,468,run
485,514,504,462,run
483,507,491,457,run
483,499,481,453,run
508,489,475,465,run
503,481,472,503,run
495,475,468,508,run
491,470,466,493,run
488,465,475,478,run
486,505,511,468,run
484,512,504,462,run
484,507,492,457,run
483,497,482,452,run
507,487,477,494,run
498,479,472,504,run
492,473,469,508,run
489,468,466,489,run
487,465,502,475,run
485,509,510,466,run
483,514,499,460,run
483,503,487,455,run
484,492,479,452,run
507,483,474,496,run
496,477,470,509,run
492,471,469,496,run
488,466,464,483,run
486,498,504,471,run
485,511,504,463,run
483,512,493,458,run
483,500,481,453,run
505,489,474,457,run
504,481,470,502,run
494,474,467,506,run
490,470,467,486,run
487,505,497,473,run
485,513,499,464,run
484,521,488,459,run
483,502,477,454,run
503,490,471,452,run
504,482,467,500,run
494,475,464,507,run
490,471,462,491,run
487,465,496,476,run
486,509,506,467,run
484,514,496,461,run
483,504,484,456,run
503,493,475,453,run
507,485,471,499,run
496,478,467,507,run
492,475,464,489,run
488,467,495,476,run
486,509,502,467,run
485,513,492,460,run
484,502,480,455,run
504,491,473,453,run
504,481,468,501,run
494,475,465,511,run
490,471,470,495,run
487,464,463,482,run
485,505,506,471,run
484,513,499,463,run
483,507,488,457,run
482,497,479,454,run
508,488,473,490,run
499,480,468,505,run
492,474,465,505,run
489,468,463,488,run
486,476,505,475,run
485,514,505,465,run
484,517,493,461,run
482,500,482,455,run
502,490,475,452,run
504,480,471,502,run
492,474,466,506,run
490,468,464,500,run
488,463,462,485,run
485,504,509,473,run
483,508,503,464,run
483,512,492,459,run
482,498,480,455,run
498,487,475,452,run
503,478,470,496,run
493,472,467,510,run
490,468,466,499,run
487,463,463,486,run
485,512,507,473,run
484,511,508,465,run
483,521,495,460,run
481,496,484,455,run
504,484,477,452,run
503,476,472,501,run
492,471,469,512,run
490,467,467,501,run
486,461,465,486,run
485,504,506,473,run
484,510,499,465,run
483,500,489,459,run
488,490,477,455,run
499,480,473,474,run
490,473,469,503,run
487,469,466,501,run
485,464,464,482,run
483,499,500,469,run
482,510,502,462,run
481,513,492,458,run
481,501,480,454,run
502,491,474,453,run
504,482,469,499,run
493,477,467,507,run
489,472,467,492,run
486,484,491,476,run
485,510,497,467,run
483,514,488,461,run
482,505,479,455,run
482,495,471,452,run
507,486,466,497,run
494,479,462,508,run
491,475,463,496,run
488,469,460,484,run
485,500,503,472,run
484,510,502,464,run
482,513,488,459,run
482,499,480,455,run
505,489,472,454,run
502,481,468,504,run
493,475,465,512,run
489,470,463,496,run
486,465,467,481,run
485,505,505,469,run
483,511,499,463,run
483,508,487,457,run
481,499,479,454,run
505,488,473,455,run
505,481,469,502,run
494,475,466,507,run
490,470,463,492,run
487,465,461,480,run
485,503,503,469,run
484,511,496,462,run
483,507,487,456,run
481,498,476,454,run
504,487,471,454,run
502,480,467,502,run
492,474,464,509,run
489,468,464,496,run
487,464,463,482,run
484,502,503,470,run
483,508,497,463,run
482,509,487,458,run
481,499,478,453,run
502,487,471,459,run
500,480,467,498,run
491,474,464,505,run
488,468,460,491,run
486,463,504,477,run
484,506,505,467,run
483,512,498,460,run
482,506,487,455,run
480,497,479,453,run
503,488,472,454,run
499,480,468,502,run
491,475,465,511,run
488,469,465,496,run
485,464,492,480,run
483,505,503,470,run
483,511,492,463,run
482,502,483,457,run
480,495,474,452,run
508,485,469,487,run
499,477,465,502,run
492,472,463,505,run
488,466,460,487,run
486,463,503,475,run
484,507,512,466,run
483,513,501,460,run
482,501,490,454,run
481,489,481,452,run
505,480,476,491,run
501,472,472,503,run
492,467,470,508,run
489,463,467,491,run
486,462,503,477,run
484,508,507,467,run
484,512,497,461,run
482,501,485,456,run
484,490,477,452,run
509,481,472,497,run
497,474,469,508,run
492,468,466,490,run
489,464,464,485,run
487,503,505,472,run
485,510,496,465,run
484,502,486,458,run
482,490,477,455,run
509,480,471,455,run
506,472,467,498,run
496,468,465,506,run
492,465,462,486,run
488,505,501,473,run
486,513,499,465,run
485,517,487,459,run
483,506,477,454,run
486,497,471,452,run
505,489,466,495,run
493,482,463,507,run
490,477,463,498,run
487,473,460,484,run
485,498,502,472,run
484,511,504,463,run
483,513,493,458,run
482,503,482,453,run
481,494,476,451,run
506,484,470,494,run
499,477,466,503,run
492,474,463,508,run
488,469,463,491,run
486,465,492,477,run
484,507,504,466,run
483,513,497,461,run
482,505,486,455,run
482,496,477,452,run
507,487,471,460,run
509,480,468,500,run
499,474,464,508,run
493,470,462,491,run
489,466,493,477,run
487,509,502,466,run
485,515,491,461,run
484,503,481,455,run
495,492,474,451,run
506,484,469,499,run
494,477,466,509,run
491,473,463,495,run
487,466,480,482,run
486,507,501,471,run
484,512,490,464,run
484,504,480,458,run
497,494,472,453,run
508,485,468,495,run
498,477,464,506,run
492,473,464,494,run
489,466,474,484,run
486,506,502,471,run
485,513,489,465,run
484,505,481,457,run
492,493,473,453,run
507,483,468,495,run
495,476,464,506,run
492,472,463,493,run
489,466,465,483,run
487,506,499,471,run
485,512,491,464,run
484,505,482,457,run
486,493,473,453,run
508,483,468,495,run
498,476,464,507,run
492,470,463,504,run
489,465,462,486,run
486,503,506,474,run
485,511,499,465,run
483,504,489,459,run
484,495,478,455,run
506,484,473,490,run
498,477,468,506,run
492,471,466,507,run
489,466,466,488,run
487,503,504,474,run
484,510,500,465,run
484,506,488,460,run
483,495,479,455,run
506,485,472,485,run
501,476,468,502,run
493,472,465,507,run
490,466,464,490,run
487,495,506,476,run
485,509,505,467,run
483,512,491,460,run
482,499,482,456,run
505,489,475,457,run
501,480,471,500,run
492,474,467,507,run
489,468,466,493,run
486,463,500,478,run
484,507,509,468,run
483,513,499,462,run
481,500,488,456,run
496,490,478,453,run
506,481,473,497,run
494,474,470,509,run
491,468,477,496,run
487,463,468,484,run
485,504,506,472,run
484,512,498,464,run
483,502,487,458,run
483,494,477,453,run
506,483,473,495,run
496,476,468,505,run
491,471,467,506,run
488,465,465,488,run
485,492,509,475,run
484,508,509,467,run
483,511,497,461,run
482,500,485,456,run
504,490,478,457,run
502,480,473,499,run
492,474,470,509,run
488,469,467,492,run
485,496,503,478,run
484,508,504,468,run
483,509,491,461,run
482,493,480,456,run
506,482,473,463,run
502,476,469,501,run
494,472,466,507,run
489,470,464,492,run
486,486,499,478,run
484,514,503,469,run
483,517,492,462,run
482,506,481,456,run
502,498,474,453,run
505,490,470,495,run
495,484,465,503,run
491,480,466,492,run
488,474,463,480,run
485,511,515,469,run
483,518,508,463,run
482,508,496,457,run
481,500,486,453,run
507,492,481,491,run
498,484,478,506,run
492,479,475,511,run
488,474,472,494,run
485,478,511,479,run
484,510,515,469,run
483,514,503,463,run
481,503,492,456,run
484,493,483,454,run
507,484,478,496,run
496,478,475,504,run
490,473,471,497,run
488,470,474,485,run
486,509,511,473,run
484,515,510,464,run
483,516,496,458,run
481,504,486,454,run
504,495,479,456,run
505,486,475,501,run
493,481,472,506,run
490,476,470,490,run
486,497,495,476,run
485,511,510,466,run
483,514,508,460,run
482,504,502,455,run
504,494,493,463,run
502,486,487,501,run
493,480,483,510,run
489,475,479,495,run
485,471,507,480,run
484,510,513,470,run
483,516,506,463,run
481,508,494,457,run
501,499,485,454,run
505,490,479,498,run
494,484,475,508,run
490,477,475,495,run
487,473,475,483,run
485,509,513,471,run
484,516,504,463,run
483,508,495,457,run
481,499,484,454,run
506,489,478,494,run
500,481,475,502,run
492,476,472,507,run
489,473,471,492,run
486,522,504,477,run
484,517,505,468,run
484,520,497,461,run
482,508,485,457,run
504,496,478,454,run
504,487,473,499,run
494,482,468,508,run
490,477,471,497,run
487,474,470,484,run
485,509,506,471,run
483,515,503,464,run
482,515,491,458,run
481,504,481,454,run
506,493,475,488,run
501,485,472,503,run
492,480,470,511,run
488,476,467,493,run
486,477,510,479,run
484,514,512,469,run
483,518,510,463,run
481,508,507,457,run
492,498,495,454,run
506,489,489,496,run
496,482,485,505,run
490,478,483,498,run
487,475,480,484,run
485,510,512,471,run
484,517,505,463,run
483,513,495,458,run
482,503,484,454,run
507,492,479,488,run
499,484,476,503,run
492,479,475,509,run
489,475,473,495,run
485,508,497,480,run
484,514,503,470,run
482,519,493,463,run
482,508,484,458,run
484,500,477,454,run
505,491,474,493,run
495,484,471,503,run
489,479,469,506,run
486,476,468,491,run
485,501,504,477,run
483,514,504,467,run
482,516,495,461,run
481,509,484,456,run
504,498,477,455,run
506,489,473,500,run
494,484,470,509,run
491,478,468,506,run
487,475,486,487,run
485,512,502,475,run
483,516,498,467,run
483,517,488,460,run
482,505,479,455,run
505,495,473,485,run
497,487,470,503,run
490,482,468,507,run
487,478,467,496,run
485,500,500,483,run
484,514,501,471,run
482,517,496,463,run
482,512,486,457,run
501,501,477,455,run
504,493,472,498,run
494,486,469,509,run
490,481,468,507,run
487,476,484,488,run
484,511,497,476,run
483,516,497,467,run
482,517,487,460,run
481,504,477,456,run
503,494,472,479,run
500,487,468,504,run
492,482,465,510,run
488,479,464,494,run
485,500,496,480,run
484,516,497,470,run
483,520,488,463,run
482,512,480,457,run
502,503,472,454,run
504,494,468,497,run
492,489,465,508,run
488,483,464,501,run
486,480,468,484,run
484,516,497,473,run
483,520,492,465,run
482,520,484,459,run
481,507,474,455,run
505,498,469,489,run
499,491,466,503,run
491,487,464,509,run
488,482,462,492,run
486,512,501,478,run
484,518,500,468,run
483,523,489,462,run
482,509,480,456,run
503,499,473,455,run
504,492,469,501,run
494,486,465,508,run
490,481,463,496,run
487,478,468,483,run
484,512,507,472,run
484,518,501,464,run
483,516,492,459,run
482,505,482,455,run
505,495,476,495,run
502,488,472,502,run
494,483,470,502,run
490,479,466,487,run
487,503,502,473,run
486,517,503,465,run
483,518,491,459,run
483,508,481,456,run
501,499,475,453,run
507,491,470,498,run
496,485,467,503,run
491,479,466,496,run
489,476,466,484,run
487,504,505,472,run
485,514,502,463,run
484,519,494,460,run
482,510,482,455,run
504,499,476,454,run
505,491,471,501,run
496,485,468,508,run
492,480,466,499,run
488,476,466,486,run
486,512,500,473,run
484,517,496,465,run
483,516,487,459,run
482,505,476,455,run
506,494,472,456,run
506,487,467,501,run
496,481,465,508,run
491,477,465,495,run
488,474,467,480,run
486,511,507,469,run
485,518,502,462,run
483,513,491,457,run
483,504,482,454,run
507,494,476,492,run
501,486,472,504,run
493,482,469,508,run
489,477,467,490,run
487,476,501,476,run
485,516,507,467,run
484,525,498,461,run
483,506,486,456,run
504,494,478,455,run
507,486,473,502,run
497,480,470,511,run
492,477,468,498,run
488,473,471,483,run
487,512,508,471,run
485,518,505,464,run
484,510,494,459,run
482,500,483,455,run
506,490,477,486,run
504,484,473,504,run
495,480,470,508,run
490,477,467,491,run
487,475,497,477,run
486,515,504,468,run
484,520,497,462,run
483,511,486,457,run
487,501,478,454,run
506,492,473,497,run
495,487,469,507,run
491,482,468,496,run
488,477,465,485,run
485,510,504,472,run
484,517,501,464,run
483,520,491,459,run
482,504,480,454,run
507,495,474,495,run
501,487,471,506,run
493,483,468,507,run
489,478,465,487,run
486,507,507,474,run
485,515,505,466,run
483,518,493,461,run
483,504,481,456,run
506,493,476,476,run
503,486,472,505,run
493,481,468,509,run
489,477,466,492,run
487,499,504,477,run
484,517,506,468,run
484,520,493,462,run
482,508,483,457,run
508,496,476,456,run
507,488,472,504,run
496,482,469,511,run
492,478,467,495,run
488,507,494,481,run
486,517,500,471,run
485,524,490,464,run
483,507,479,458,run
502,496,473,455,run
507,488,468,501,run
496,481,465,509,run
491,477,464,498,run
488,473,481,483,run
486,513,500,472,run
484,518,492,465,run
483,511,482,459,run
482,501,474,455,run
506,492,469,497,run
494,485,466,508,run
490,480,464,506,run
486,475,460,487,run
485,509,503,475,run
484,517,501,466,run
483,519,490,461,run
481,504,477,456,run
507,496,473,485,run
499,487,469,506,run
492,482,466,512,run
488,476,464,495,run
486,506,501,481,run
484,516,501,471,run
483,518,489,464,run
482,507,479,459,run
504,496,473,459,run
501,488,469,502,run
492,482,466,510,run
488,477,464,497,run
486,500,499,481,run
484,516,499,470,run
483,519,489,463,run
482,508,478,458,run
500,499,472,455,run
506,491,468,501,run
494,484,464,508,run
490,480,465,496,run
486,474,483,483,run
485,512,505,472,run
483,519,497,465,run
482,511,487,459,run
481,501,476,454,run
507,492,472,495,run
498,485,469,507,run
491,481,468,510,run
488,473,467,491,run
485,507,502,477,run
484,515,503,468,run
482,517,492,463,run
481,505,479,457,run
503,496,474,456,run
501,488,470,503,run
491,482,467,511,run
487,478,465,496,run
485,473,489,482,run
484,513,511,470,run
482,519,510,464,run
482,512,507,458,run
481,504,497,455,run
506,493,490,495,run
496,487,484,503,run
490,480,482,506,run
486,476,477,487,run
485,500,514,474,run
483,515,515,465,run
482,519,503,460,run
480,508,492,456,run
502,498,483,454,run
505,490,479,501,run
492,485,476,509,run
489,478,474,495,run
486,475,484,483,run
485,513,507,472,run
483,518,500,464,run
482,512,489,458,run
481,501,480,455,run
506,492,476,495,run
496,485,473,507,run
489,479,471,508,run
486,475,470,491,run
484,518,503,477,run
482,518,507,468,run
481,524,497,461,run
481,508,486,457,run
499,497,479,455,run
507,488,475,497,run
496,482,472,509,run
490,477,469,502,run
487,473,466,485,run
485,511,507,473,run
483,517,502,465,run
482,518,491,460,run
481,504,482,455,run
504,494,477,455,run
503,486,473,503,run
492,481,470,510,run
488,477,467,499,run
486,472,471,484,run
484,512,502,472,run
483,519,500,465,run
481,520,490,459,run
481,508,480,456,run
507,497,475,454,run
505,488,470,498,run
496,483,467,510,run
491,478,470,496,run
487,473,466,483,run
485,510,501,472,run
484,518,499,464,run
482,519,488,459,run
481,506,479,456,run
505,495,473,455,run
503,488,469,504,run
493,483,467,515,run
488,478,466,500,run
485,473,483,486,run
484,512,502,474,run
483,518,495,466,run
482,510,485,461,run
482,501,476,457,run
505,491,472,496,run
496,484,469,506,run
491,478,467,503,run
489,475,479,488,run
485,510,519,474,run
483,517,520,466,run
483,519,508,460,run
481,506,497,456,run
504,495,492,469,run
501,487,487,503,run
492,480,483,511,run
488,476,481,494,run
485,472,507,479,run
484,514,513,470,run
482,521,507,463,run
482,511,495,459,run
484,502,487,455,run
507,492,481,497,run
496,485,478,507,run
490,479,477,502,run
487,474,474,486,run
484,510,509,474,run
483,516,507,466,run
482,517,497,461,run
481,505,485,456,run
507,495,479,458,run
503,487,475,502,run
494,482,473,508,run
489,476,473,493,run
486,473,498,480,run
484,514,508,470,run
483,518,502,463,run
481,511,492,457,run
481,502,482,454,run
507,492,477,493,run
498,485,474,507,run
491,479,473,510,run
488,475,471,494,run
485,475,506,480,run
483,515,508,470,run
483,519,502,464,run
481,511,490,458,run
485,500,481,455,run
504,491,477,496,run
497,484,473,505,run
491,479,471,505,run
488,474,472,486,run
485,509,504,473,run
483,516,504,465,run
482,519,494,460,run
480,506,481,456,run
508,496,476,455,run
506,487,473,501,run
496,483,471,508,run
491,479,469,491,run
487,475,501,477,run
485,516,505,468,run
484,522,496,462,run
482,511,485,456,run
490,500,478,454,run
507,491,474,499,run
498,484,470,511,run
491,481,470,503,run
489,474,466,489,run
486,512,503,475,run
484,519,501,466,run
483,517,489,461,run
482,506,478,457,run
506,494,474,462,run
504,487,471,507,run
493,481,468,508,run
489,476,465,497,run
486,473,472,483,run
484,513,507,472,run
483,517,499,465,run
482,512,490,459,run
481,502,481,456,run
505,492,476,459,run
504,485,472,501,run
494,480,470,511,run
490,475,468,500,run
488,471,470,484,run
485,510,508,472,run
483,519,504,465,run
482,512,495,460,run
481,503,484,456,run
504,492,477,489,run
501,485,474,506,run
492,481,472,510,run
488,475,470,494,run
485,473,503,479,run
484,515,509,469,run
483,522,502,464,run
482,510,489,458,run
498,499,480,454,run
507,490,476,500,run
496,484,472,509,run
491,481,472,502,run
487,474,468,486,run
485,511,509,474,run
483,517,506,466,run
483,517,494,460,run
480,502,483,455,run
507,493,478,459,run
504,485,474,503,run
494,480,472,509,run
489,474,467,491,run
487,477,499,478,run
485,515,505,470,run
483,520,496,463,run
482,508,482,457,run
495,497,477,455,run
506,489,472,500,run
497,482,469,508,run
490,478,467,497,run
488,473,465,487,run
485,511,503,473,run
484,518,497,466,run
483,513,489,460,run
