sensor1,sensor2,sensor3,sensor4,labels
498,512,508,500,Rhemiplegia
506,514,497,505,Rhemiplegia
505,514,487,518,Rhemiplegia
500,504,481,523,Rhemiplegia
497,494,477,524,Rhemiplegia
496,504,507,523,Rhemiplegia
495,512,516,512,Rhemiplegia
494,514,506,505,Rhemiplegia
497,514,495,528,Rhemiplegia
499,505,486,530,Rhemiplegia
494,495,479,529,Rhemiplegia
493,495,500,528,Rhemiplegia
492,506,507,524,Rhemiplegia
491,513,509,515,Rhemiplegia
491,516,497,504,Rhemiplegia
491,516,487,497,Rhemiplegia
496,515,480,508,Rhemiplegia
501,506,475,526,Rhemiplegia
499,498,472,527,Rhemiplegia
494,498,503,525,Rhemiplegia
497,493,506,526,Rhemiplegia
498,483,494,526,Rhemiplegia
495,496,508,525,Rhemiplegia
492,509,517,523,Rhemiplegia
492,513,518,514,Rhemiplegia
491,514,506,504,Rhemiplegia
498,513,494,520,Rhemiplegia
496,504,485,526,Rhemiplegia
492,495,480,526,Rhemiplegia
492,501,503,526,Rhemiplegia
491,510,503,524,Rhemiplegia
490,516,499,512,Rhemiplegia
490,516,487,511,Rhemiplegia
492,517,480,523,Rhemiplegia
491,506,476,527,Rhemiplegia
489,496,472,527,Rhemiplegia
489,502,508,525,Rhemiplegia
489,506,508,524,Rhemiplegia
488,510,498,524,Rhemiplegia
487,516,488,517,Rhemiplegia
488,518,481,508,Rhemiplegia
501,516,475,502,Rhemiplegia
497,506,472,522,Rhemiplegia
493,498,469,526,Rhemiplegia
491,502,503,526,Rhemiplegia
491,491,493,527,Rhemiplegia
489,483,494,527,Rhemiplegia
490,501,505,525,Rhemiplegia
489,510,519,522,Rhemiplegia
488,512,519,514,Rhemiplegia
489,512,516,505,Rhemiplegia
497,512,513,517,Rhemiplegia
509,510,504,525,Rhemiplegia
505,500,493,524,Rhemiplegia
500,490,486,524,Rhemiplegia
497,484,479,524,Rhemiplegia
497,503,516,522,Rhemiplegia
493,512,522,519,Rhemiplegia
492,515,516,508,Rhemiplegia
491,516,508,500,Rhemiplegia
506,515,499,507,Rhemiplegia
510,514,493,518,Rhemiplegia
504,514,485,523,Rhemiplegia
499,503,480,525,Rhemiplegia
497,495,477,526,Rhemiplegia
494,488,474,525,Rhemiplegia
494,505,503,524,Rhemiplegia
492,515,513,522,Rhemiplegia
491,517,509,511,Rhemiplegia
494,515,499,507,Rhemiplegia
494,516,489,523,Rhemiplegia
493,507,482,527,Rhemiplegia
490,497,476,526,Rhemiplegia
490,497,495,526,Rhemiplegia
489,511,504,524,Rhemiplegia
489,516,507,512,Rhemiplegia
489,516,497,504,Rhemiplegia
495,515,486,518,Rhemiplegia
502,507,478,523,Rhemiplegia
495,497,474,524,Rhemiplegia
493,491,492,527,Rhemiplegia
492,485,480,525,Rhemiplegia
491,509,508,524,Rhemiplegia
490,513,512,517,Rhemiplegia
489,515,509,506,Rhemiplegia
489,515,504,499,Rhemiplegia
502,514,496,511,Rhemiplegia
512,512,488,522,Rhemiplegia
510,502,481,522,Rhemiplegia
506,495,478,522,Rhemiplegia
506,503,502,520,Rhemiplegia
504,507,516,517,Rhemiplegia
500,512,515,514,Rhemiplegia
498,516,508,505,Rhemiplegia
496,516,495,498,Rhemiplegia
499,516,486,510,Rhemiplegia
499,513,481,524,Rhemiplegia
495,502,477,525,Rhemiplegia
494,496,482,526,Rhemiplegia
493,489,476,526,Rhemiplegia
491,505,499,524,Rhemiplegia
490,510,520,515,Rhemiplegia
490,509,520,507,Rhemiplegia
505,507,520,498,Rhemiplegia
514,508,517,514,Rhemiplegia
518,507,504,522,Rhemiplegia
514,499,494,523,Rhemiplegia
510,491,487,524,Rhemiplegia
507,499,483,520,Rhemiplegia
503,509,509,520,Rhemiplegia
501,514,516,519,Rhemiplegia
499,515,509,508,Rhemiplegia
503,515,500,513,Rhemiplegia
502,516,493,522,Rhemiplegia
499,515,484,526,Rhemiplegia
496,504,480,526,Rhemiplegia
494,496,477,526,Rhemiplegia
493,498,474,523,Rhemiplegia
492,507,483,520,Rhemiplegia
492,514,506,510,Rhemiplegia
491,515,498,513,Rhemiplegia
493,516,487,521,Rhemiplegia
491,519,480,513,Rhemiplegia
504,515,474,510,Rhemiplegia
500,514,472,522,Rhemiplegia
495,505,469,524,Rhemiplegia
492,500,494,522,Rhemiplegia
492,494,481,521,Rhemiplegia
490,511,494,520,Rhemiplegia
490,518,499,511,Rhemiplegia
490,515,487,502,Rhemiplegia
495,516,479,512,Rhemiplegia
503,514,475,522,Rhemiplegia
502,505,473,525,Rhemiplegia
500,500,471,525,Rhemiplegia
496,494,472,523,Rhemiplegia
499,506,500,522,Rhemiplegia
495,510,511,521,Rhemiplegia
493,513,497,517,Rhemiplegia
492,516,487,508,Rhemiplegia
491,518,480,499,Rhemiplegia
492,516,476,516,Rhemiplegia
492,505,473,525,Rhemiplegia
490,499,471,527,Rhemiplegia
488,492,470,526,Rhemiplegia
488,500,501,524,Rhemiplegia
487,510,512,520,Rhemiplegia
487,517,505,511,Rhemiplegia
487,517,490,503,Rhemiplegia
494,517,482,505,Rhemiplegia
502,513,479,522,Rhemiplegia
506,500,475,526,Rhemiplegia
498,492,471,525,Rhemiplegia
495,487,472,525,Rhemiplegia
493,497,496,525,Rhemiplegia
493,506,518,523,Rhemiplegia
491,509,520,519,Rhemiplegia
490,510,519,512,Rhemiplegia
489,511,516,503,Rhemiplegia
488,513,503,496,Rhemiplegia
488,513,492,492,Rhemiplegia
496,513,485,515,Rhemiplegia
505,507,480,523,Rhemiplegia
502,499,476,523,Rhemiplegia
500,491,474,522,Rhemiplegia
503,496,504,520,Rhemiplegia
500,504,519,517,Rhemiplegia
496,509,521,514,Rhemiplegia
494,514,516,506,Rhemiplegia
493,514,508,498,Rhemiplegia
503,514,496,501,Rhemiplegia
510,514,487,509,Rhemiplegia
516,505,481,518,Rhemiplegia
509,496,477,520,Rhemiplegia
505,496,476,519,Rhemiplegia
501,505,510,519,Rhemiplegia
499,509,518,518,Rhemiplegia
496,513,513,517,Rhemiplegia
495,515,500,512,Rhemiplegia
493,518,490,501,Rhemiplegia
492,520,482,495,Rhemiplegia
495,519,478,498,Rhemiplegia
523,508,474,509,Rhemiplegia
529,500,472,510,Rhemiplegia
528,493,470,508,Rhemiplegia
523,502,499,505,Rhemiplegia
515,510,510,504,Rhemiplegia
511,514,507,496,Rhemiplegia
507,514,493,492,Rhemiplegia
506,516,483,518,Rhemiplegia
505,505,478,525,Rhemiplegia
500,498,474,525,Rhemiplegia
498,493,471,525,Rhemiplegia
496,492,482,525,Rhemiplegia
495,506,504,522,Rhemiplegia
493,512,515,513,Rhemiplegia
493,514,502,506,Rhemiplegia
498,514,489,514,Rhemiplegia
496,510,481,523,Rhemiplegia
492,500,476,526,Rhemiplegia
491,492,473,528,Rhemiplegia
490,487,471,526,Rhemiplegia
489,504,501,523,Rhemiplegia
488,511,520,511,Rhemiplegia
488,512,514,502,Rhemiplegia
495,512,501,510,Rhemiplegia
493,513,490,520,Rhemiplegia
490,508,483,523,Rhemiplegia
488,499,478,525,Rhemiplegia
488,491,474,524,Rhemiplegia
487,505,496,518,Rhemiplegia
486,511,505,506,Rhemiplegia
487,513,495,498,Rhemiplegia
495,513,484,511,Rhemiplegia
487,506,477,523,Rhemiplegia
487,496,474,515,Rhemiplegia
487,490,470,521,Rhemiplegia
486,484,468,527,Rhemiplegia
485,481,468,525,Rhemiplegia
485,498,495,522,Rhemiplegia
485,508,519,510,Rhemiplegia
485,510,518,500,Rhemiplegia
484,512,504,494,Rhemiplegia
486,512,492,490,Rhemiplegia
503,510,499,519,Rhemiplegia
496,509,488,524,Rhemiplegia
491,499,480,525,Rhemiplegia
489,492,476,525,Rhemiplegia
488,487,473,525,Rhemiplegia
488,498,499,524,Rhemiplegia
487,506,510,523,Rhemiplegia
486,510,504,520,Rhemiplegia
486,512,490,511,Rhemiplegia
485,513,482,502,Rhemiplegia
485,513,476,495,Rhemiplegia
487,510,472,496,Rhemiplegia
500,500,470,521,Rhemiplegia
502,493,469,524,Rhemiplegia
496,486,468,524,Rhemiplegia
493,482,467,524,Rhemiplegia
490,478,466,524,Rhemiplegia
488,476,466,524,Rhemiplegia
487,475,486,523,Rhemiplegia
487,498,503,523,Rhemiplegia
486,505,520,520,Rhemiplegia
486,509,518,510,Rhemiplegia
485,513,505,501,Rhemiplegia
486,514,494,495,Rhemiplegia
490,513,485,510,Rhemiplegia
498,504,480,524,Rhemiplegia
491,494,476,522,Rhemiplegia
489,489,498,520,Rhemiplegia
488,501,511,519,Rhemiplegia
486,507,517,516,Rhemiplegia
485,511,509,510,Rhemiplegia
486,515,495,501,Rhemiplegia
485,516,486,494,Rhemiplegia
488,514,480,510,Rhemiplegia
489,503,476,523,Rhemiplegia
486,494,473,525,Rhemiplegia
485,488,471,526,Rhemiplegia
485,493,492,524,Rhemiplegia
485,503,508,523,Rhemiplegia
484,508,509,523,Rhemiplegia
484,510,499,520,Rhemiplegia
484,514,488,510,Rhemiplegia
484,514,480,500,Rhemiplegia
489,514,474,507,Rhemiplegia
495,509,472,521,Rhemiplegia
492,500,471,523,Rhemiplegia
487,492,468,523,Rhemiplegia
486,499,503,521,Rhemiplegia
485,508,512,513,Rhemiplegia
485,509,503,504,Rhemiplegia
485,510,491,499,Rhemiplegia
494,509,482,518,Rhemiplegia
499,499,477,522,Rhemiplegia
492,490,473,524,Rhemiplegia
489,493,486,520,Rhemiplegia
488,504,511,522,Rhemiplegia
487,509,510,510,Rhemiplegia
486,509,499,501,Rhemiplegia
502,509,488,498,Rhemiplegia
498,509,480,515,Rhemiplegia
496,508,475,521,Rhemiplegia
492,501,473,523,Rhemiplegia
492,495,470,523,Rhemiplegia
500,488,468,521,Rhemiplegia
504,490,495,519,Rhemiplegia
498,504,519,519,Rhemiplegia
495,510,515,510,Rhemiplegia
492,512,501,500,Rhemiplegia
490,513,489,494,Rhemiplegia
490,512,482,513,Rhemiplegia
489,511,477,520,Rhemiplegia
488,510,473,522,Rhemiplegia
494,507,470,521,Rhemiplegia
503,506,469,521,Rhemiplegia
508,507,467,518,Rhemiplegia
511,508,466,516,Rhemiplegia
512,510,466,516,Rhemiplegia
514,509,488,513,Rhemiplegia
516,507,496,510,Rhemiplegia
517,507,499,508,Rhemiplegia
519,507,502,506,Rhemiplegia
518,507,503,505,Rhemiplegia
518,507,505,504,Rhemiplegia
518,507,507,504,Rhemiplegia
518,507,511,504,Rhemiplegia
521,507,513,503,Rhemiplegia
527,507,510,497,Rhemiplegia
532,505,499,492,Rhemiplegia
534,498,489,488,Rhemiplegia
533,498,494,485,Rhemiplegia
532,496,522,485,Rhemiplegia
524,503,527,491,Rhemiplegia
520,506,525,494,Rhemiplegia
517,507,520,516,Rhemiplegia
514,508,509,523,Rhemiplegia
512,501,498,525,Rhemiplegia
511,496,489,524,Rhemiplegia
509,498,503,523,Rhemiplegia
506,507,511,520,Rhemiplegia
505,510,509,509,Rhemiplegia
505,510,498,503,Rhemiplegia
501,511,487,518,Rhemiplegia
504,506,481,522,Rhemiplegia
500,497,477,524,Rhemiplegia
498,490,474,524,Rhemiplegia
497,485,492,522,Rhemiplegia
495,501,512,520,Rhemiplegia
493,506,516,510,Rhemiplegia
493,508,509,500,Rhemiplegia
493,506,496,501,Rhemiplegia
495,508,486,521,Rhemiplegia
493,500,480,525,Rhemiplegia
490,492,476,525,Rhemiplegia
489,494,494,525,Rhemiplegia
489,489,483,526,Rhemiplegia
488,498,505,523,Rhemiplegia
487,504,513,520,Rhemiplegia
487,508,508,508,Rhemiplegia
487,509,496,499,Rhemiplegia
498,509,485,502,Rhemiplegia
493,506,479,521,Rhemiplegia
489,495,475,524,Rhemiplegia
488,488,471,524,Rhemiplegia
487,485,471,522,Rhemiplegia
486,498,515,522,Rhemiplegia
486,502,521,513,Rhemiplegia
486,505,519,502,Rhemiplegia
486,507,513,495,Rhemiplegia
485,507,503,491,Rhemiplegia
494,506,492,515,Rhemiplegia
493,505,484,524,Rhemiplegia
489,498,479,525,Rhemiplegia
488,489,475,525,Rhemiplegia
486,484,472,525,Rhemiplegia
486,480,470,525,Rhemiplegia
485,478,468,524,Rhemiplegia
486,496,501,522,Rhemiplegia
485,503,514,516,Rhemiplegia
484,508,507,506,Rhemiplegia
485,508,494,499,Rhemiplegia
492,503,485,519,Rhemiplegia
496,493,477,523,Rhemiplegia
490,485,473,524,Rhemiplegia
488,481,471,525,Rhemiplegia
487,476,469,525,Rhemiplegia
487,474,468,525,Rhemiplegia
486,492,504,524,Rhemiplegia
485,502,520,519,Rhemiplegia
485,505,519,508,Rhemiplegia
485,505,513,499,Rhemiplegia
499,504,501,504,Rhemiplegia
509,500,493,516,Rhemiplegia
509,492,484,519,Rhemiplegia
503,485,478,517,Rhemiplegia
499,497,508,516,Rhemiplegia
495,502,521,505,Rhemiplegia
494,502,520,498,Rhemiplegia
494,503,512,501,Rhemiplegia
503,503,505,514,Rhemiplegia
500,503,494,520,Rhemiplegia
495,501,486,522,Rhemiplegia
493,492,480,522,Rhemiplegia
491,485,476,523,Rhemiplegia
489,487,472,521,Rhemiplegia
489,493,507,520,Rhemiplegia
489,502,521,511,Rhemiplegia
488,505,516,502,Rhemiplegia
494,505,499,512,Rhemiplegia
492,499,488,522,Rhemiplegia
488,492,481,521,Rhemiplegia
487,498,496,518,Rhemiplegia
486,504,499,506,Rhemiplegia
486,507,494,498,Rhemiplegia
487,507,482,504,Rhemiplegia
490,504,477,520,Rhemiplegia
494,494,473,524,Rhemiplegia
489,485,470,524,Rhemiplegia
487,480,469,525,Rhemiplegia
486,478,467,524,Rhemiplegia
485,498,502,519,Rhemiplegia
485,505,506,507,Rhemiplegia
485,506,495,498,Rhemiplegia
484,509,484,492,Rhemiplegia
483,508,476,504,Rhemiplegia
494,498,472,523,Rhemiplegia
494,490,469,524,Rhemiplegia
489,483,468,525,Rhemiplegia
487,480,471,524,Rhemiplegia
486,499,509,522,Rhemiplegia
484,504,506,521,Rhemiplegia
484,503,495,516,Rhemiplegia
484,507,485,504,Rhemiplegia
484,511,479,497,Rhemiplegia
495,511,473,497,Rhemiplegia
496,505,470,521,Rhemiplegia
498,497,467,523,Rhemiplegia
490,490,473,521,Rhemiplegia
489,502,512,514,Rhemiplegia
487,505,511,503,Rhemiplegia
486,504,500,495,Rhemiplegia
507,504,488,514,Rhemiplegia
501,499,481,522,Rhemiplegia
496,490,475,525,Rhemiplegia
492,483,472,524,Rhemiplegia
490,478,468,523,Rhemiplegia
489,480,467,522,Rhemiplegia
488,499,490,511,Rhemiplegia
487,508,496,501,Rhemiplegia
487,507,483,494,Rhemiplegia
486,507,477,496,Rhemiplegia
487,507,470,520,Rhemiplegia
488,497,467,525,Rhemiplegia
485,489,466,526,Rhemiplegia
485,481,464,525,Rhemiplegia
484,478,463,524,Rhemiplegia
484,497,499,523,Rhemiplegia
483,503,513,516,Rhemiplegia
483,508,508,507,Rhemiplegia
483,511,496,497,Rhemiplegia
486,510,483,510,Rhemiplegia
495,506,478,522,Rhemiplegia
489,496,474,524,Rhemiplegia
486,487,470,525,Rhemiplegia
485,481,468,526,Rhemiplegia
484,477,467,526,Rhemiplegia
483,484,489,525,Rhemiplegia
483,501,508,520,Rhemiplegia
483,506,505,508,Rhemiplegia
483,507,492,499,Rhemiplegia
488,507,480,500,Rhemiplegia
488,507,476,519,Rhemiplegia
485,499,472,523,Rhemiplegia
484,490,469,524,Rhemiplegia
484,483,467,525,Rhemiplegia
483,478,466,522,Rhemiplegia
482,475,467,522,Rhemiplegia
482,497,502,518,Rhemiplegia
482,505,509,506,Rhemiplegia
481,507,499,497,Rhemiplegia
483,507,486,497,Rhemiplegia
486,507,479,517,Rhemiplegia
496,498,474,522,Rhemiplegia
493,491,470,521,Rhemiplegia
492,484,467,520,Rhemiplegia
501,479,467,519,Rhemiplegia
508,496,491,514,Rhemiplegia
499,503,506,511,Rhemiplegia
496,506,495,502,Rhemiplegia
493,507,483,495,Rhemiplegia
492,507,476,515,Rhemiplegia
501,497,471,521,Rhemiplegia
495,488,468,522,Rhemiplegia
491,482,466,521,Rhemiplegia
489,492,492,519,Rhemiplegia
488,499,513,516,Rhemiplegia
488,502,501,504,Rhemiplegia
486,506,488,496,Rhemiplegia
486,506,479,502,Rhemiplegia
493,500,474,520,Rhemiplegia
489,491,471,524,Rhemiplegia
487,484,468,525,Rhemiplegia
485,477,466,526,Rhemiplegia
484,474,466,525,Rhemiplegia
484,490,477,522,Rhemiplegia
484,503,495,513,Rhemiplegia
483,507,492,503,Rhemiplegia
483,506,479,504,Rhemiplegia
486,507,473,513,Rhemiplegia
485,505,469,522,Rhemiplegia
483,496,467,524,Rhemiplegia
483,487,465,524,Rhemiplegia
482,481,464,524,Rhemiplegia
482,477,465,524,Rhemiplegia
482,500,508,519,Rhemiplegia
482,504,515,508,Rhemiplegia
482,505,504,500,Rhemiplegia
481,507,491,494,Rhemiplegia
499,506,482,513,Rhemiplegia
501,498,477,519,Rhemiplegia
